sale_id,customer_id,product_id,store_id,sale_date,amount,discount_applied,region,data_source,last_updated
9412,823,35,44,2024-11-06,119.94,5.95,North America,CRM_SYSTEM,2025-07-07 23:20:13
9413,483,50,38,2025-02-09,857.18,17.24,North America,CRM_SYSTEM,2025-07-07 23:20:13
9414,802,8,9,2025-01-17,139.33,6.5,North America,CRM_SYSTEM,2025-07-07 23:20:13
9415,135,82,15,2025-04-05,952.02,2.4,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9416,657,91,43,2024-07-11,321.68,8.27,North America,CRM_SYSTEM,2025-07-07 23:20:13
9417,186,18,19,2025-06-08,688.95,7.05,North America,CRM_SYSTEM,2025-07-07 23:20:13
9418,498,15,30,2025-04-03,768.81,15.82,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9419,608,49,8,2024-10-23,229.6,3.15,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9420,805,86,47,2025-06-19,431.73,16.16,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9421,580,78,34,2024-08-16,605.37,0.28,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9422,23,55,45,2024-07-24,247.64,13.94,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9423,764,15,46,2024-07-11,21.87,14.89,North America,CRM_SYSTEM,2025-07-07 23:20:13
9424,359,43,5,2024-11-10,690.79,18.6,North America,CRM_SYSTEM,2025-07-07 23:20:13
9425,835,29,23,2025-03-02,518.65,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9426,499,15,14,2025-06-09,53.06,6.3,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9427,238,83,8,2025-01-19,758.51,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9428,752,84,31,2024-08-06,410.09,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9429,41,77,30,2024-09-27,193.04,4.32,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9430,121,67,28,2024-12-27,275.68,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9431,187,66,46,2024-07-25,417.63,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9432,47,47,21,2024-08-04,994.47,9.68,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9433,798,65,46,2025-03-16,46.05,2.45,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9434,656,74,34,2024-12-28,903.52,10.81,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9435,560,13,2,2024-12-06,46.21,16.47,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9436,563,39,49,2025-02-12,293.37,9.72,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9437,590,63,27,2025-02-20,753.81,8.05,North America,CRM_SYSTEM,2025-07-07 23:20:13
9438,444,28,24,2024-10-11,673.79,2.34,North America,CRM_SYSTEM,2025-07-07 23:20:13
9439,557,53,30,2024-10-25,360.06,1.31,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9440,166,70,46,2024-11-23,966.89,13.38,North America,CRM_SYSTEM,2025-07-07 23:20:13
9441,418,48,36,2025-03-19,456.8,13.08,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9442,855,71,40,2024-08-17,538.22,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9443,464,53,30,2024-08-04,742.0,3.27,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9444,844,10,42,2024-11-24,603.44,5.78,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9445,136,34,31,2024-10-27,126.64,19.56,North America,CRM_SYSTEM,2025-07-07 23:20:13
9446,686,14,23,2025-05-18,234.92,9.91,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9447,119,54,28,2024-12-31,718.95,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9448,310,84,17,2025-02-12,273.91,12.23,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9449,886,15,28,2025-04-17,857.86,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9450,726,16,42,2025-01-05,143.26,17.71,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9451,917,92,17,2025-06-28,768.5,18.23,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9452,973,5,45,2024-10-22,775.28,4.35,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9453,649,63,26,2025-03-16,660.23,9.18,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9454,804,29,25,2024-08-05,461.58,13.94,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9455,216,20,35,2024-12-10,312.19,6.09,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9456,231,22,48,2024-11-20,446.78,15.32,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9457,485,1,16,2025-01-05,840.86,4.21,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9458,842,57,21,2025-03-04,885.78,6.5,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9459,536,3,10,2025-04-29,562.26,17.96,North America,CRM_SYSTEM,2025-07-07 23:20:13
9460,685,20,8,2025-03-24,699.95,15.32,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9461,900,37,27,2025-02-08,255.22,17.2,North America,CRM_SYSTEM,2025-07-07 23:20:13
9462,128,30,24,2024-08-30,516.29,5.13,North America,CRM_SYSTEM,2025-07-07 23:20:13
9463,969,69,32,2024-11-30,377.04,1.58,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9464,584,22,31,2025-04-09,869.81,5.35,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9465,442,90,30,2024-09-12,381.59,2.58,North America,CRM_SYSTEM,2025-07-07 23:20:13
9466,674,81,5,2024-11-26,887.78,10.07,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9467,622,1,8,2024-09-24,932.78,6.09,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9468,831,18,37,2024-10-18,66.49,10.09,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9469,968,4,45,2025-05-23,191.34,6.98,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9470,523,94,13,2025-01-17,882.19,10.56,North America,CRM_SYSTEM,2025-07-07 23:20:13
9471,281,11,46,2024-09-21,93.79,0.1,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9472,13,97,24,2025-03-09,611.89,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9473,629,81,15,2025-01-20,931.92,15.9,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9474,769,6,21,2025-01-19,38.32,7.59,North America,CRM_SYSTEM,2025-07-07 23:20:13
9475,783,28,47,2024-08-02,996.27,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9476,700,37,12,2024-11-17,285.97,2.66,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9477,98,62,3,2024-07-26,728.86,9.13,North America,CRM_SYSTEM,2025-07-07 23:20:13
9478,584,83,10,2025-02-25,97.52,2.48,North America,CRM_SYSTEM,2025-07-07 23:20:13
9479,722,40,6,2024-10-19,866.43,6.89,North America,CRM_SYSTEM,2025-07-07 23:20:13
9480,829,88,41,2025-02-12,495.04,8.69,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9481,411,50,11,2025-02-06,358.96,6.64,North America,CRM_SYSTEM,2025-07-07 23:20:13
9482,234,36,48,2025-04-26,892.33,3.26,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9483,659,81,1,2025-03-21,349.36,18.11,North America,CRM_SYSTEM,2025-07-07 23:20:13
9484,39,67,47,2024-07-23,188.52,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9485,330,70,49,2024-07-12,650.22,15.1,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9486,993,81,7,2025-06-01,712.31,17.22,North America,CRM_SYSTEM,2025-07-07 23:20:13
9487,474,71,31,2024-08-22,302.05,8.63,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9488,637,32,36,2025-05-10,414.96,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9489,89,31,29,2024-12-06,769.86,12.58,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9490,4,62,36,2024-12-02,229.5,2.87,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9491,306,39,29,2025-01-12,344.72,13.81,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9492,810,45,3,2024-07-24,984.91,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9493,161,28,2,2025-05-22,18.45,7.28,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9494,732,37,43,2025-04-14,971.31,16.94,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9495,218,96,20,2024-08-09,549.47,16.2,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9496,862,13,14,2025-01-12,841.8,11.53,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9497,836,81,39,2024-11-21,310.1,11.84,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9498,524,38,6,2025-04-04,267.72,5.03,North America,CRM_SYSTEM,2025-07-07 23:20:13
9499,283,86,39,2025-04-14,300.2,12.19,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9500,870,40,20,2025-01-21,653.7,2.08,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9501,964,49,20,2025-03-28,366.16,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9502,344,46,8,2024-10-30,589.4,8.36,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9503,399,6,33,2024-10-02,651.51,15.91,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9504,603,70,3,2024-12-16,344.58,7.42,North America,CRM_SYSTEM,2025-07-07 23:20:13
9505,678,42,48,2025-03-31,656.11,19.02,North America,CRM_SYSTEM,2025-07-07 23:20:13
9506,15,37,32,2024-07-10,799.36,16.37,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9507,587,13,29,2024-08-30,749.41,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9508,225,35,33,2024-10-30,617.88,1.34,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9509,202,97,13,2025-04-19,614.72,0.43,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9510,192,18,11,2024-12-15,735.07,11.91,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9511,219,36,38,2024-11-15,473.97,1.1,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9512,885,86,43,2025-06-27,135.77,7.18,North America,CRM_SYSTEM,2025-07-07 23:20:13
9513,36,80,30,2024-10-09,261.0,19.84,North America,CRM_SYSTEM,2025-07-07 23:20:13
9514,956,67,27,2025-02-16,216.24,17.19,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9515,351,56,35,2025-05-15,351.61,10.91,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9516,688,44,18,2024-10-28,621.65,19.06,North America,CRM_SYSTEM,2025-07-07 23:20:13
9517,196,50,18,2024-12-11,603.92,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9518,447,56,41,2024-11-13,565.46,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9519,71,90,49,2024-07-08,366.18,12.03,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9520,622,44,28,2024-12-26,476.97,13.67,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9521,362,34,18,2024-11-11,544.8,0.33,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9522,85,32,5,2025-06-17,597.34,15.64,North America,CRM_SYSTEM,2025-07-07 23:20:13
9523,470,50,25,2025-02-03,498.52,18.94,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9524,870,67,8,2025-05-19,645.74,5.87,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9525,62,54,11,2025-06-10,497.75,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9526,107,54,42,2025-05-25,347.38,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9527,734,80,3,2025-01-28,275.01,10.18,North America,CRM_SYSTEM,2025-07-07 23:20:13
9528,366,71,11,2025-02-18,127.67,5.88,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9529,420,9,21,2025-02-08,864.33,5.74,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9530,575,88,33,2025-05-15,24.46,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9531,801,92,6,2025-04-17,908.61,14.12,North America,CRM_SYSTEM,2025-07-07 23:20:13
9532,732,19,1,2025-04-09,13.31,1.03,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9533,14,91,39,2025-03-16,17.73,10.89,North America,CRM_SYSTEM,2025-07-07 23:20:13
9534,917,66,47,2025-06-25,402.07,5.2,North America,CRM_SYSTEM,2025-07-07 23:20:13
9535,451,28,22,2025-01-26,582.63,14.69,North America,CRM_SYSTEM,2025-07-07 23:20:13
9536,619,21,7,2024-08-02,224.3,4.12,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9537,867,86,5,2025-01-06,204.76,2.66,North America,CRM_SYSTEM,2025-07-07 23:20:13
9538,529,5,36,2024-12-13,117.33,2.31,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9539,897,87,49,2024-10-06,299.02,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9540,111,99,3,2025-01-11,215.11,10.54,North America,CRM_SYSTEM,2025-07-07 23:20:13
9541,878,35,7,2025-03-18,137.62,9.62,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9542,94,72,23,2024-10-27,268.87,9.32,North America,CRM_SYSTEM,2025-07-07 23:20:13
9543,640,54,40,2025-06-05,928.13,14.43,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9544,312,48,37,2024-10-27,402.22,6.92,North America,CRM_SYSTEM,2025-07-07 23:20:13
9545,725,76,2,2025-04-03,711.05,1.06,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9546,903,49,22,2024-10-17,747.66,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9547,665,37,43,2025-06-12,698.95,11.14,North America,CRM_SYSTEM,2025-07-07 23:20:13
9548,580,83,32,2024-09-27,930.72,16.38,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9549,862,54,12,2025-01-29,742.8,6.19,North America,CRM_SYSTEM,2025-07-07 23:20:13
9550,270,95,3,2024-07-19,447.88,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9551,848,68,11,2024-08-09,332.96,7.26,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9552,259,13,16,2024-08-30,507.18,16.07,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9553,502,13,47,2025-01-26,185.01,6.53,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9554,871,6,22,2024-10-20,643.29,6.72,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9555,656,32,21,2024-12-23,562.59,3.0,North America,CRM_SYSTEM,2025-07-07 23:20:13
9556,687,70,15,2025-02-09,294.43,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9557,360,39,14,2025-01-10,865.25,15.62,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9558,546,39,28,2025-03-09,684.47,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9559,22,51,19,2024-12-16,289.5,10.93,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9560,221,18,9,2025-03-02,264.74,8.58,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9561,923,67,40,2025-06-28,551.54,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9562,45,72,12,2024-07-29,111.79,3.72,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9563,691,79,20,2024-12-08,262.47,12.89,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9564,705,70,2,2024-08-17,733.69,14.9,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9565,91,20,34,2024-08-06,883.31,12.21,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9566,867,96,33,2025-03-17,345.42,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9567,913,42,27,2024-08-19,270.49,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9568,420,13,31,2025-06-30,430.61,10.37,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9569,210,75,30,2024-08-05,648.87,4.41,North America,CRM_SYSTEM,2025-07-07 23:20:13
9570,357,91,8,2025-03-25,458.33,16.73,North America,CRM_SYSTEM,2025-07-07 23:20:13
9571,634,87,18,2025-02-19,56.81,4.88,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9572,844,26,11,2024-10-27,61.0,6.58,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9573,486,48,24,2025-01-25,301.64,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9574,468,34,22,2025-06-25,978.62,12.83,North America,CRM_SYSTEM,2025-07-07 23:20:13
9575,628,24,9,2025-02-02,897.62,5.35,North America,CRM_SYSTEM,2025-07-07 23:20:13
9576,142,70,26,2025-06-28,842.93,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9577,693,47,32,2024-10-12,588.75,14.8,North America,CRM_SYSTEM,2025-07-07 23:20:13
9578,202,79,11,2024-08-04,810.83,16.93,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9579,405,24,6,2025-03-16,52.67,12.78,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9580,688,17,41,2025-03-18,781.15,8.99,North America,CRM_SYSTEM,2025-07-07 23:20:13
9581,899,41,13,2024-08-31,965.57,18.73,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9582,155,16,26,2024-08-08,378.49,13.87,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9583,181,22,9,2025-04-18,632.07,4.85,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9584,329,57,2,2024-09-10,874.18,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9585,463,85,24,2025-06-29,520.05,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9586,476,99,45,2024-08-11,296.39,9.14,North America,CRM_SYSTEM,2025-07-07 23:20:13
9587,863,30,18,2024-08-13,326.66,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9588,439,32,37,2024-10-03,667.94,19.2,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9589,585,64,18,2025-06-22,166.66,18.07,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9590,67,40,27,2024-08-17,75.93,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9591,208,9,2,2024-10-04,783.8,16.75,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9592,673,55,36,2024-09-06,531.57,3.43,North America,CRM_SYSTEM,2025-07-07 23:20:13
9593,1,93,33,2024-09-30,556.17,19.67,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9594,606,58,13,2025-03-15,740.52,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9595,301,83,31,2024-08-12,782.42,2.2,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9596,528,15,9,2025-05-10,122.11,0.53,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9597,516,34,42,2025-06-26,490.17,15.28,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9598,783,10,43,2025-06-14,301.83,4.07,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9599,600,44,6,2025-02-09,158.12,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9600,7,54,15,2025-01-22,247.13,10.73,North America,CRM_SYSTEM,2025-07-07 23:20:13
9601,265,37,26,2024-11-17,195.45,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9602,472,5,21,2024-10-17,813.89,2.62,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9603,314,23,39,2024-11-26,664.25,16.68,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9604,481,57,26,2024-11-01,467.0,18.45,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9605,694,51,17,2025-05-30,763.55,10.94,North America,CRM_SYSTEM,2025-07-07 23:20:13
9606,754,78,3,2025-01-02,841.27,4.28,North America,CRM_SYSTEM,2025-07-07 23:20:13
9607,493,68,17,2025-06-26,676.81,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9608,800,83,21,2025-05-21,243.75,0.44,North America,CRM_SYSTEM,2025-07-07 23:20:13
9609,228,82,22,2025-05-23,10.38,5.77,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9610,351,18,29,2024-07-13,869.08,19.89,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9611,819,25,22,2025-06-15,52.16,12.21,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9612,149,34,6,2024-09-08,922.27,12.79,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9613,246,23,46,2024-11-09,545.5,18.53,North America,CRM_SYSTEM,2025-07-07 23:20:13
9614,591,55,44,2024-08-07,571.07,18.5,North America,CRM_SYSTEM,2025-07-07 23:20:13
9615,350,71,49,2025-01-03,290.19,16.96,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9616,698,95,37,2025-05-01,508.29,7.35,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9617,135,13,25,2024-12-06,144.84,8.49,North America,CRM_SYSTEM,2025-07-07 23:20:13
9618,558,43,21,2025-01-28,642.14,17.13,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9619,451,90,11,2024-10-03,528.35,5.11,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9620,138,34,3,2024-11-29,475.28,4.69,North America,CRM_SYSTEM,2025-07-07 23:20:13
9621,887,35,46,2024-09-20,638.95,0.97,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9622,783,16,46,2025-02-04,397.7,9.24,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9623,310,6,36,2024-11-14,234.43,18.91,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9624,596,34,19,2025-04-13,754.78,15.59,North America,CRM_SYSTEM,2025-07-07 23:20:13
9625,504,55,49,2025-02-18,843.12,12.12,North America,CRM_SYSTEM,2025-07-07 23:20:13
9626,541,33,15,2025-03-02,416.55,17.75,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9627,820,69,8,2025-06-20,196.3,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9628,774,10,9,2024-10-05,162.48,8.8,North America,CRM_SYSTEM,2025-07-07 23:20:13
9629,519,56,5,2025-02-05,622.17,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9630,431,40,45,2024-12-11,205.99,15.27,North America,CRM_SYSTEM,2025-07-07 23:20:13
9631,285,23,33,2024-09-14,290.5,6.77,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9632,372,59,15,2025-03-23,554.95,15.49,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9633,193,17,27,2024-09-17,566.73,4.76,North America,CRM_SYSTEM,2025-07-07 23:20:13
9634,890,13,2,2025-05-24,820.2,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9635,272,83,42,2025-01-11,467.68,0.9,North America,CRM_SYSTEM,2025-07-07 23:20:13
9636,356,43,9,2024-08-04,303.87,9.44,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9637,363,61,19,2024-07-15,911.89,3.06,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9638,716,38,9,2024-09-21,181.88,18.23,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9639,159,4,46,2025-06-05,226.3,7.34,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9640,537,80,5,2025-06-28,688.91,19.05,North America,CRM_SYSTEM,2025-07-07 23:20:13
9641,775,56,38,2024-12-08,424.82,15.61,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9642,977,93,38,2024-08-30,731.28,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9643,449,22,22,2024-09-06,84.96,5.89,North America,CRM_SYSTEM,2025-07-07 23:20:13
9644,100,82,9,2025-02-01,381.04,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9645,302,31,7,2025-03-25,460.64,10.48,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9646,281,27,34,2024-09-10,51.07,9.61,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9647,561,61,18,2025-05-03,963.39,7.36,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9648,717,51,4,2025-06-14,996.16,0.69,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9649,470,58,23,2024-12-14,257.04,3.34,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9650,751,70,37,2024-08-22,120.13,1.9,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9651,518,80,36,2024-12-30,439.77,2.97,North America,CRM_SYSTEM,2025-07-07 23:20:13
9652,206,61,49,2025-06-24,846.38,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9653,336,96,35,2025-02-25,874.38,10.35,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9654,59,29,28,2024-11-01,329.23,0.43,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9655,4,25,46,2025-03-02,549.65,4.85,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9656,178,2,30,2025-04-21,794.11,10.78,North America,CRM_SYSTEM,2025-07-07 23:20:13
9657,62,22,41,2025-04-09,404.95,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9658,868,29,17,2024-12-25,944.0,10.21,North America,CRM_SYSTEM,2025-07-07 23:20:13
9659,575,48,38,2024-10-16,476.24,13.07,North America,CRM_SYSTEM,2025-07-07 23:20:13
9660,113,59,44,2024-10-27,74.08,4.2,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9661,628,79,17,2024-08-28,472.36,15.12,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9662,558,59,5,2025-06-12,725.33,14.77,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9663,816,73,47,2025-02-01,513.84,9.67,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9664,424,41,7,2025-04-17,876.02,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9665,648,13,1,2024-09-24,500.67,15.63,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9666,749,79,1,2024-09-17,209.16,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9667,499,19,24,2025-01-16,159.25,8.73,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9668,974,64,22,2025-01-03,300.15,4.95,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9669,46,15,16,2025-02-18,268.14,11.38,North America,CRM_SYSTEM,2025-07-07 23:20:13
9670,228,47,42,2024-11-28,901.31,3.07,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9671,616,64,42,2024-08-02,581.68,18.66,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9672,492,9,39,2025-01-30,410.84,6.8,North America,CRM_SYSTEM,2025-07-07 23:20:13
9673,517,75,8,2024-08-12,864.54,15.92,North America,CRM_SYSTEM,2025-07-07 23:20:13
9674,902,80,20,2025-04-11,307.68,5.99,North America,CRM_SYSTEM,2025-07-07 23:20:13
9675,238,61,38,2024-12-22,116.65,10.08,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9676,601,34,30,2025-02-05,623.85,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9677,640,18,34,2025-03-01,149.18,9.09,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9678,475,50,6,2024-07-26,540.6,18.7,North America,CRM_SYSTEM,2025-07-07 23:20:13
9679,670,99,48,2025-03-02,541.8,6.55,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9680,799,15,27,2025-04-16,676.59,0.94,North America,CRM_SYSTEM,2025-07-07 23:20:13
9681,585,14,33,2024-12-11,252.3,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9682,86,16,40,2024-08-08,999.24,7.21,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9683,22,33,45,2025-04-07,874.88,0.38,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9684,780,3,35,2025-02-22,254.78,2.74,North America,CRM_SYSTEM,2025-07-07 23:20:13
